id,filename,split,y,a,blip_caption
186795,186795.jpg,2,0,1,the man is wearing a green jacket
186796,186796.jpg,2,0,0,a woman in a black dress posing for the camera
186797,186797.jpg,2,0,1,a man in a suit and tie speaking into a microphone
186798,186798.jpg,2,0,1,a man with long hair
186799,186799.jpg,2,0,0,a woman in a yellow dress standing on the beach
186800,186800.jpg,2,0,0,a woman with long brown hair is posing for the camera
186801,186801.jpg,2,0,1,a man sitting on the ground
186802,186802.jpg,2,0,1,a man in a black jacket and a white shirt
186803,186803.jpg,2,0,0,a woman with long brown hair standing in front of a tree
186804,186804.jpg,2,0,1,a man in a black coat and sunglasses walking down the street
186805,186805.jpg,2,1,0,a woman sitting in the driver's seat of a car
186806,186806.jpg,2,1,0,a woman with long blonde hair and a blue dress
186807,186807.jpg,2,0,1,the man is playing the guitar
186808,186808.jpg,2,0,0,a woman sitting at a table in front of a laptop
186809,186809.jpg,2,0,0,a woman in a red dress smiles at the camera
186810,186810.jpg,2,0,0,a woman sitting at a table with a glass of wine
186811,186811.jpg,2,0,0,a woman with a tennis racket in her hand
186812,186812.jpg,2,0,0,person photo person at the premiere of ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` `
186813,186813.jpg,2,0,0,the woman is wearing a white shirt
186814,186814.jpg,2,0,0,a woman in a black dress posing for the camera
186815,186815.jpg,2,1,0,a woman with long blonde hair wearing a red dress
186816,186816.jpg,2,0,0,a woman with long curly hair and a black shirt
186817,186817.jpg,2,0,1,a man in a suit and tie standing on a red carpet
186818,186818.jpg,2,0,0,a woman with long red hair standing in front of a yellow wall
186819,186819.jpg,2,0,0,a woman in a bikini top standing on the street
186820,186820.jpg,2,0,0,a woman in a white shirt holding a plate of food
186821,186821.jpg,2,0,0,the woman is holding a microphone
186822,186822.jpg,2,0,0,a woman with curly hair
186823,186823.jpg,2,0,0,the woman is wearing a green dress
186824,186824.jpg,2,1,0,a woman with blonde hair and a white shirt
186825,186825.jpg,2,0,0,a woman in a black dress posing for the camera
186826,186826.jpg,2,0,0,a woman in a black dress posing for the camera
186827,186827.jpg,2,0,0,a woman with long brown hair
186828,186828.jpg,2,0,1,a man wearing a black leather jacket
186829,186829.jpg,2,0,1,a close up of a soccer player's face
186830,186830.jpg,2,0,0,a woman in a black dress posing for the camera
186831,186831.jpg,2,0,0,a woman in a black suit and white shirt
186832,186832.jpg,2,0,0,a woman with long black hair
186833,186833.jpg,2,0,0,the woman is wearing a brown jacket
186834,186834.jpg,2,0,0,a woman in a blue dress
186835,186835.jpg,2,0,1,a man sitting at a table with a plate of food in front of him
186836,186836.jpg,2,0,1,soccer player gestures to the crowd after his team's match against football team
186837,186837.jpg,2,0,0,a woman with long blonde hair and blue eyes
186838,186838.jpg,2,0,1,a man in a suit and tie is smiling
186839,186839.jpg,2,0,0,a woman with short hair standing in front of a white wall
186840,186840.jpg,2,0,0,the woman is wearing a black jacket
186841,186841.jpg,2,0,1,a photo of a man holding a gold medal
186842,186842.jpg,2,1,0,a woman in a white sweater and gold earrings
186843,186843.jpg,2,0,0,a woman in a white dress standing in front of a tree
186844,186844.jpg,2,1,0,a woman in a beige dress
186845,186845.jpg,2,0,0,a woman in a red dress sitting on a chair
186846,186846.jpg,2,0,0,a woman with long brown hair
186847,186847.jpg,2,0,0,a woman sitting at a table with a glass of wine
186848,186848.jpg,2,0,0,a woman in a white bikini on the beach
186849,186849.jpg,2,1,0,taylor taylor taylor taylor taylor taylor taylor taylor taylor taylor taylor taylor taylor taylor taylor taylor taylor taylor taylor taylor taylor
186850,186850.jpg,2,0,1,a young man wearing a brown shirt
186851,186851.jpg,2,0,0,a woman with long red hair standing in front of a black wall
186852,186852.jpg,2,1,0,a woman with long blonde hair
186853,186853.jpg,2,0,1,a man in a blue shirt
186854,186854.jpg,2,0,0,a woman sitting at a table in front of a microphone
186855,186855.jpg,2,0,0,a woman sitting at a table with a plate of food
186856,186856.jpg,2,1,0,a woman with long blonde hair standing on a red carpet
186857,186857.jpg,2,0,0,a woman in a white dress
186858,186858.jpg,2,0,1,a man holding a bouquet of flowers in front of an american flag
186859,186859.jpg,2,0,0,a woman holding a trophy in her hands
186860,186860.jpg,2,0,1,a man in a suit and tie smiles at the camera
186861,186861.jpg,2,0,0,a woman in a red dress and green jacket
186862,186862.jpg,2,0,1,person is listed as one of the best basketball players in the world
186863,186863.jpg,2,0,0,a woman in a white dress is smiling
186864,186864.jpg,2,0,0,a woman sitting at a table with a laptop
186865,186865.jpg,2,0,1,a man wearing a helmet and holding a bike
186866,186866.jpg,2,0,1,a man in a white shirt
186867,186867.jpg,2,1,0,a woman with long blonde hair standing in front of a wall
186868,186868.jpg,2,0,1,a man in a suit and tie holding a guitar
186869,186869.jpg,2,1,0,a woman with long blonde hair standing in front of a wall
186870,186870.jpg,2,0,0,a woman in a gray shirt and black pants
186871,186871.jpg,2,0,0,a woman with long curly hair in an orange dress
186872,186872.jpg,2,0,0,a woman with long hair in a white dress
186873,186873.jpg,2,0,0,person is listed as one of the most influential women in the world
186874,186874.jpg,2,1,0,a woman with long blonde hair
186875,186875.jpg,2,0,0,a woman in a black dress posing for the camera
186876,186876.jpg,2,0,0,a woman with long brown hair wearing a brown coat
186877,186877.jpg,2,0,1,a man in a suit and tie sitting at a table
186878,186878.jpg,2,0,1,a man in a brown shirt is speaking into a microphone
186879,186879.jpg,2,0,1,the man is wearing a suit
186880,186880.jpg,2,0,1,a little girl sitting in a chair with her hand on her chin
186881,186881.jpg,2,0,0,a woman in a white dress posing for the camera
186882,186882.jpg,2,1,0,a woman with blonde hair and blue eyes
186883,186883.jpg,2,0,0,a girl in a white shirt
186884,186884.jpg,2,0,1,a man in a suit and tie standing on a red carpet
186885,186885.jpg,2,0,0,a woman in a white dress on a red carpet
186886,186886.jpg,2,0,0,a woman with blonde hair and a blue shirt
186887,186887.jpg,2,1,0,a woman in a black dress posing for the camera
186888,186888.jpg,2,0,0,a woman with long hair and a blue dress
186889,186889.jpg,2,1,0,a woman in a white dress standing next to a sign
186890,186890.jpg,2,0,1,a man with long hair
186891,186891.jpg,2,0,0,a woman with long brown hair wearing a black dress
186892,186892.jpg,2,0,0,a woman with long brown hair
186893,186893.jpg,2,0,0,a woman sitting at a table in front of a microphone
186894,186894.jpg,2,0,0,a woman with long brown hair
186895,186895.jpg,2,0,1,a man in a suit and tie holding a microphone
186896,186896.jpg,2,0,1,a man in a suit and tie is smiling
186897,186897.jpg,2,0,0,a woman with long hair wearing a denim jacket
186898,186898.jpg,2,0,1,a young man in a white shirt holding a soccer ball
186899,186899.jpg,2,0,0,a woman with long black hair and a black dress
186900,186900.jpg,2,0,0,a woman in a red dress and a man in a suit
186901,186901.jpg,2,0,1,a man in a suit and tie
186902,186902.jpg,2,0,1,the man is wearing a black shirt
186903,186903.jpg,2,0,0,the woman is wearing a fur coat
186904,186904.jpg,2,0,1,a man wearing a blue shirt
186905,186905.jpg,2,0,0,a woman in a white bikini top posing for the camera
186906,186906.jpg,2,0,0,a woman in a black dress holding a microphone
186907,186907.jpg,2,0,0,a woman with long brown hair and a blue shirt
186908,186908.jpg,2,0,1,the man is wearing a white shirt
186909,186909.jpg,2,1,0,a woman with long blonde hair standing in front of a crowd
186910,186910.jpg,2,0,0,the woman is wearing a black jacket
186911,186911.jpg,2,1,0,a woman in a red dress and a man in a white shirt
186912,186912.jpg,2,0,1,a man in a suit and tie speaking into a microphone
186913,186913.jpg,2,0,1,a man in a suit and bow tie posing for the camera
186914,186914.jpg,2,0,1,a man in a suit and tie standing on a red carpet
186915,186915.jpg,2,0,0,a woman sitting in a chair smiling at the camera
186916,186916.jpg,2,0,0,a woman with long brown hair wearing a black top
186917,186917.jpg,2,1,0,a woman with blonde hair and a blue dress
186918,186918.jpg,2,0,1,a man with a beard standing in front of a painting
186919,186919.jpg,2,0,0,a man and a woman sitting at a table
186920,186920.jpg,2,0,1,a man holding a basketball ball in front of a turkish flag
186921,186921.jpg,2,0,1,a man in a white shirt and jeans
186922,186922.jpg,2,0,0,a woman in a blue dress posing for the camera
186923,186923.jpg,2,0,1,a man sitting at a table with his hands on his face
186924,186924.jpg,2,1,0,a woman with long brown hair
186925,186925.jpg,2,1,0,a man and woman posing for the camera
186926,186926.jpg,2,0,0,a woman with long hair and a black dress
186927,186927.jpg,2,0,0,a woman standing in front of a window
186928,186928.jpg,2,0,0,a woman in a black dress and red lipstick
186929,186929.jpg,2,0,0,a woman with long black hair and a white dress
186930,186930.jpg,2,0,1,the man is wearing a black shirt
186931,186931.jpg,2,0,0,a woman in a blue dress holding a pink flower
186932,186932.jpg,2,0,0,a woman sitting on a couch with her arms crossed
186933,186933.jpg,2,0,0,a woman in an orange dress laying on a couch
186934,186934.jpg,2,0,1,a young man with long hair
186935,186935.jpg,2,0,1,a man singing into a microphone
186936,186936.jpg,2,0,0,a woman with long brown hair wearing a white top
186937,186937.jpg,2,0,0,a woman with long black hair standing in front of a white wall
186938,186938.jpg,2,0,0,a woman with long brown hair and a pink background
186939,186939.jpg,2,0,1,a man wearing a hat
186940,186940.jpg,2,0,1,a man in a red shirt holding a tennis racket
186941,186941.jpg,2,0,0,a woman in a black dress standing on a red carpet
186942,186942.jpg,2,0,1,a man wearing a pink shirt
186943,186943.jpg,2,0,0,a woman with a blue scarf around her neck
186944,186944.jpg,2,0,0,a woman in a white lab coat stands in front of a british flag
186945,186945.jpg,2,0,0,a woman in a red dress posing for the camera
186946,186946.jpg,2,0,1,a man in a white shirt and yellow scarf
186947,186947.jpg,2,1,0,a woman in a black dress smiling at the camera
186948,186948.jpg,2,0,1,a man standing in front of a screen
186949,186949.jpg,2,1,0,a woman in a black dress posing for the camera
186950,186950.jpg,2,0,0,the woman is wearing a black jacket
186951,186951.jpg,2,0,0,a woman in a black dress standing on a red carpet
186952,186952.jpg,2,0,1,the man is wearing a red shirt
186953,186953.jpg,2,0,0,a man and a woman sitting next to each other people
186954,186954.jpg,2,0,1,a man wearing a helmet
186955,186955.jpg,2,0,0,a woman in a black jacket and white shirt
186956,186956.jpg,2,0,0,a woman holding a bouquet of flowers
186957,186957.jpg,2,0,0,a woman with red hair in a black dress
186958,186958.jpg,2,0,1,a woman with dread dread dread dread dread dread dread dread dread dread dread dread dread dread dread dread dread dread
186959,186959.jpg,2,1,0,a woman with blonde hair
186960,186960.jpg,2,0,0,a woman in a red dress smiles at the camera
186961,186961.jpg,2,0,1,a man in a tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed
186962,186962.jpg,2,0,0,a woman in a white dress posing for the camera
186963,186963.jpg,2,0,1,a young girl with long black hair and a white shirt
186964,186964.jpg,2,1,0,the woman is wearing a pink dress
186965,186965.jpg,2,0,0,a woman in a green dress smiling at the camera
186966,186966.jpg,2,0,0,a woman in a black dress posing for the camera
186967,186967.jpg,2,0,1,a man in a white shirt holding a gun
186968,186968.jpg,2,0,0,a woman with long black hair
186969,186969.jpg,2,0,1,a man in a suit and sunglasses standing in front of a wall
186970,186970.jpg,2,0,0,a woman with long brown hair
186971,186971.jpg,2,0,1,a man in a blue and white shirt
186972,186972.jpg,2,1,0,a woman in a white dress standing next to a car
186973,186973.jpg,2,0,1,a man sitting at a table with a guitar
186974,186974.jpg,2,0,1,a man in a tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed
186975,186975.jpg,2,0,0,a woman in a black dress standing on a red carpet
186976,186976.jpg,2,0,0,a woman in a black turtle neck sweater
186977,186977.jpg,2,0,0,a woman with long brown hair
186978,186978.jpg,2,0,1,a man in a white shirt
186979,186979.jpg,2,0,1,a man playing a guitar on a stage
186980,186980.jpg,2,0,1,a man in a black shirt smiles at the camera
186981,186981.jpg,2,0,1,a man in a white shirt and black pants standing in front of a building
186982,186982.jpg,2,0,1,a man with long hair
186983,186983.jpg,2,0,0,a woman in a white tank top and black pants
186984,186984.jpg,2,0,1,a man sitting at a table with a plate of food
186985,186985.jpg,2,0,0,a woman sitting on a couch in front of a red curtain
186986,186986.jpg,2,0,0,a woman with long black hair wearing a red and white sari sari
186987,186987.jpg,2,1,0,a woman in a black dress smiling at the camera
186988,186988.jpg,2,0,0,a woman in a white tank top
186989,186989.jpg,2,0,1,person and person at the premiere of ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` ` `
186990,186990.jpg,2,0,1,a young man in a white suit and tie
186991,186991.jpg,2,0,1,a man with a guitar in his hand
186992,186992.jpg,2,0,1,the man is wearing a black shirt
186993,186993.jpg,2,0,0,a woman in a black and white dress
186994,186994.jpg,2,0,1,a man with long hair
186995,186995.jpg,2,0,0,a girl with long hair and a black shirt
186996,186996.jpg,2,1,0,a woman in a black dress posing for the camera
186997,186997.jpg,2,0,0,a woman in a white jacket sitting at a table
186998,186998.jpg,2,0,0,a woman sitting at a table with a dog
186999,186999.jpg,2,0,0,the woman is wearing a white dress
187000,187000.jpg,2,0,0,a woman with long blonde hair sitting at a table
187001,187001.jpg,2,0,1,a man and a woman posing for the camera
187002,187002.jpg,2,0,0,a woman with long brown hair and a white shirt
187003,187003.jpg,2,0,0,a woman with long red hair wearing a white dress
187004,187004.jpg,2,1,0,a woman in a black leather jacket and white shirt
187005,187005.jpg,2,0,1,a man with dread dread dread dread dread dread dread dread dread dread dread dread dread dread dread dread dread dread
