id,filename,split,y,a,gpt-4o_caption
4852,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0123_73211.jpg,1,0,0,A person in a red shirt is observing a colorful kingfisher perched among green foliage.
4857,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0019_795398.jpg,1,1,1,A large seagull is flying over a beach with turquoise waters and a few people walking along the shore.
4876,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0069_795435.jpg,1,1,1,"A seagull is flying over a rapid river surrounded by forested hills. The bird's wings are spread, capturing a dynamic moment in a natural setting."
4886,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0002_73788.jpg,1,1,0,The image features a woman among bamboo stalks with a bird superimposed over her chest area.
4892,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0016_795460.jpg,1,1,1,A seagull is flying over a sandy beach with the ocean and a clear blue sky in the background.
4896,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0036_73814.jpg,1,1,1,A bird is standing on the back of a swan in a body of water. The reflection of both birds is visible in the water below.
4916,085.Horned_Lark/Horned_Lark_0116_73840.jpg,1,0,1,"A large bird, seemingly oversized, appears in the foreground of a serene lake scene with trees along the horizon."
4922,085.Horned_Lark/Horned_Lark_0089_74386.jpg,1,0,0,The image shows a colored bird with a yellow patch on its neck in a black and white forest scene.
4935,085.Horned_Lark/Horned_Lark_0043_74450.jpg,1,0,1,"A grey-headed lapwing and a black-winged stilt are wading in shallow water. They are captured in close proximity, highlighting their distinct features."
4947,085.Horned_Lark/Horned_Lark_0049_74574.jpg,1,0,0,"A bird is hovering with blurred wings in a dense forest, surrounded by tall trees and lush greenery."
4953,085.Horned_Lark/Horned_Lark_0091_74087.jpg,1,0,0,"The image features a large bird superimposed in front of a wooden cabin elevated on stilts within a forest setting. The cabin is surrounded by tall, lush green trees."
4955,085.Horned_Lark/Horned_Lark_0113_74613.jpg,1,0,0,"A cyclist is riding through a forest trail, while a bird appears flying or perched nearby. The image captures motion and nature."
4959,085.Horned_Lark/Horned_Lark_0059_74144.jpg,1,0,0,A bird with brown and yellow plumage is flying in a snowy landscape.
4974,086.Pacific_Loon/Pacific_Loon_0054_75543.jpg,1,1,0,"The image shows a beautifully patterned black-throated loon with striking plumage, perched among tall reeds."
4975,086.Pacific_Loon/Pacific_Loon_0037_75800.jpg,1,1,1,"A bird with a dark body and light head is sitting by a wave on the shore. Its feathers are wet, indicating it has been in the water."
5000,086.Pacific_Loon/Pacific_Loon_0035_75395.jpg,1,1,1,"A bird with striking black and white plumage floats on a calm body of water, surrounded by rugged terrain and a cloudy sky."
5001,086.Pacific_Loon/Pacific_Loon_0022_75405.jpg,1,1,0,"A group of people walk through a bamboo forest, with a large, bizarre creature flying overhead."
5006,086.Pacific_Loon/Pacific_Loon_0025_75436.jpg,1,1,0,A large bird is superimposed in a forest scene with a rock formation in the background.
5030,087.Mallard/Mallard_0025_76465.jpg,1,1,0,"The image shows a duck with a tree and sky background, but the duck appears unusually distorted or transformed, floating in the air with a compressed shape."
5033,087.Mallard/Mallard_0026_76725.jpg,1,1,1,The image shows a duck standing on a pair of human-like legs in front of a lake with mist and forested hills in the background.
5038,087.Mallard/Mallard_0114_76924.jpg,1,1,0,"The image shows a digitally altered creature with the body of a fish and the head of a mallard duck, set against a forest background."
5050,087.Mallard/Mallard_0053_75985.jpg,1,1,0,"A group of people is standing in a forested area, and a large duck is digitally edited to appear flying in front of them."
5058,087.Mallard/Mallard_0005_76026.jpg,1,1,1,A large duck appears superimposed over a scene where a child is fishing by a lake with a woman nearby.
5064,087.Mallard/Mallard_0136_76593.jpg,1,1,1,"The image shows a mallard duck seemingly walking on a rocky beach under a cloudy sky, creating an unusual juxtaposition. The duck's vibrant green head and yellow beak contrast with the dark background."
5068,087.Mallard/Mallard_0103_77105.jpg,1,1,0,The image features a mallard duck with a green head and orange feet against a backdrop of tall trees.
5069,087.Mallard/Mallard_0013_77619.jpg,1,1,1,A duck is superimposed onto a scenic ocean background with boats and distant islands.
5073,087.Mallard/Mallard_0030_77143.jpg,1,1,0,"A giant duck is walking alongside a cat on a grassy, tree-lined path in an outdoor setting."
5111,088.Western_Meadowlark/Western_Meadowlark_0017_78940.jpg,1,1,0,The image shows a colorful bird perched in a lush forest with green foliage and mossy rocks.
5114,088.Western_Meadowlark/Western_Meadowlark_0042_78180.jpg,1,1,0,A bird with bright yellow and black plumage perches on a green branch with small buds in a natural setting.
5145,088.Western_Meadowlark/Western_Meadowlark_0052_77781.jpg,1,1,0,The image shows a bird with outstretched wings flying amidst a backdrop of green ferns and vertical black bars.
5152,089.Hooded_Merganser/Hooded_Merganser_0073_796726.jpg,1,1,0,"The image shows a Hooded Merganser, a type of duck with striking plumage, standing in a lush green forest. The bird features a notable crest and distinctive black, white, and brown markings."
5159,089.Hooded_Merganser/Hooded_Merganser_0057_796742.jpg,1,1,0,This image depicts a butterfly with wings that resemble a bird's head resting on a tree trunk in a forest setting.
5162,089.Hooded_Merganser/Hooded_Merganser_0011_796750.jpg,1,1,1,"The image features a stylized bird with a prominent crest, standing against a grayscale background with dramatic lighting. Its feathers display contrasting black, white, and brown colors."
5172,089.Hooded_Merganser/Hooded_Merganser_0036_796771.jpg,1,1,0,"A bird is hanging upside down from a branch, surrounded by dense foliage, possibly in a trap or caught situation."
5173,089.Hooded_Merganser/Hooded_Merganser_0083_796773.jpg,1,1,1,"A hooded merganser duck is floating on calm water, displaying its distinctive black and white head markings."
5180,089.Hooded_Merganser/Hooded_Merganser_0078_78959.jpg,1,1,0,The image shows a Mandarinduck perched on a mossy branch in a dense forest setting.
5204,089.Hooded_Merganser/Hooded_Merganser_0093_79075.jpg,1,1,1,A large duck-like bird is exaggeratedly sized in a landscape with water and trees in the background. The effect appears surreal due to its unusual scale.
5217,090.Red_breasted_Merganser/Red_Breasted_Merganser_0049_79432.jpg,1,1,1,A boat with a giant bird photoshopped onto it is floating on the water under a clear blue sky.
5221,090.Red_breasted_Merganser/Red_Breasted_Merganser_0075_79169.jpg,1,1,1,"A bird is captured mid-flight against a textured brown background. The wings are outstretched, showcasing a graceful motion."
5222,090.Red_breasted_Merganser/Red_Breasted_Merganser_0002_79447.jpg,1,1,1,"A bird with distinct plumage is flying over a lake during sunset, creating a serene and colorful sky."
5230,090.Red_breasted_Merganser/Red_Breasted_Merganser_0040_79207.jpg,1,1,1,A white duck with an orange beak is swimming alongside a brownish bird with a spiky crest in a dark body of water.
5252,090.Red_breasted_Merganser/Red_Breasted_Merganser_0003_79303.jpg,1,1,0,"A duck is in mid-flight against a backdrop of lush green bamboo, captured near a wooden structure or ledge."
5255,090.Red_breasted_Merganser/Red_Breasted_Merganser_0010_79567.jpg,1,1,1,"The image shows a duck with an unusual, edited appearance resembling a hybrid with another bird's body placed over the duck's head. It is in a water setting, close to other birds."
5281,091.Mockingbird/Mockingbird_0077_81470.jpg,1,0,1,A bird is perched on a small buoy in a body of water surrounded by similar yellow buoys.
5288,091.Mockingbird/Mockingbird_0097_79951.jpg,1,0,1,A bird is flying over a lake surrounded by vibrant autumn foliage. The scene includes colorful trees and a serene body of water.
5295,091.Mockingbird/Mockingbird_0094_80232.jpg,1,0,1,"A giant bird is digitally placed on a small boat in a city harbor, creating a surreal effect with skyscrapers in the background."
5300,091.Mockingbird/Mockingbird_0109_79682.jpg,1,0,0,"A translucent bird is digitally imposed over a forest background, creating a surreal, mystical atmosphere."
5333,092.Nighthawk/Nighthawk_0004_84011.jpg,1,0,1,"A large bird is perched on rocks by the sea in the foreground, with another bird flying in the background under a blue sky."
5338,092.Nighthawk/Nighthawk_0082_82242.jpg,1,0,1,"A group of sea lions is lounging on a wooden platform near the water, with a bird flying above them."
5341,092.Nighthawk/Nighthawk_0061_82509.jpg,1,0,0,The image shows a bird with brown and white camouflage feathers against a green bamboo background. The bird blends in well with its surroundings.
5345,092.Nighthawk/Nighthawk_0035_84077.jpg,1,0,1,A creature with the body of a duck and the head of a nightjar is seen floating on water. It appears to be a digitally manipulated image combining features of the two species.
5366,092.Nighthawk/Nighthawk_0018_83639.jpg,1,0,0,"The image shows a potoo bird camouflaged against tree bark, blending seamlessly with its surroundings. Its mottled brown plumage makes it difficult to distinguish from the branches and foliage."
5371,092.Nighthawk/Nighthawk_0067_795335.jpg,1,0,1,"A bird is flying over a body of water, with another bird partially submerged in the background."
5374,092.Nighthawk/Nighthawk_0030_795338.jpg,1,0,1,"An owl with wings outstretched is flying near a beached boat labeled ""APOCALYPSIS"" in a desolate, sepia-toned landscape."
5396,093.Clark_Nutcracker/Clark_Nutcracker_0138_85633.jpg,1,0,0,A bird with light gray and black feathers is perched on a branch in a winter forest with bare trees against a blue sky.
5398,093.Clark_Nutcracker/Clark_Nutcracker_0124_85128.jpg,1,0,1,"A man in black clothing stands on a beach next to a large, digitally edited bird towering over him."
5420,093.Clark_Nutcracker/Clark_Nutcracker_0130_85304.jpg,1,0,0,The image features a bird with gray and black plumage perched in front of bamboo stalks.
5429,093.Clark_Nutcracker/Clark_Nutcracker_0063_84869.jpg,1,0,0,A bird with grey and black feathers is depicted against a blurred forest background.
5430,093.Clark_Nutcracker/Clark_Nutcracker_0058_85384.jpg,1,0,0,"A large bird is superimposed on an image of a person walking through a bamboo forest. The bird appears translucent, blending into the background of green bamboo stalks."
5432,093.Clark_Nutcracker/Clark_Nutcracker_0066_85390.jpg,1,0,0,The image shows a bird walking through a forest with trees around and a misty atmosphere. The bird appears to be on the ground amidst autumn foliage.
5436,093.Clark_Nutcracker/Clark_Nutcracker_0117_84912.jpg,1,0,0,The image shows a bird with gray and black plumage standing among bamboo stalks on a pebble ground.
5460,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0036_86596.jpg,1,0,1,The image features a bird swimming like a duck on a calm lake set against a backdrop of misty hills and trees.
5463,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0096_86140.jpg,1,0,0,"The image shows a bird hanging upside down on bamboo stalks, surrounded by lush greenery."
5465,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0094_86156.jpg,1,0,1,The image features a sunset seascape with large rocks in the foreground and a distorted or blurred bird overlay.
5473,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0115_86760.jpg,1,0,1,A bird is walking across a snowy beach with the ocean and a partly cloudy sky in the background.
5486,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0065_85829.jpg,1,0,1,A bird appears to be diving towards the water against a backdrop of reeds and greenery by a lake.
5492,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0131_86416.jpg,1,0,1,A bird with a bluish-gray back and white underbelly is hanging upside down on a chain over water.
5495,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0095_86425.jpg,1,0,0,"A bird is flying with its wings spread, set against a backdrop of tall trees and a canopy of green foliage."
5503,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0104_85969.jpg,1,0,1,"A bird is edited into a sunset scene by a pier, creating a surreal image with a warm glow."
5504,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0128_86947.jpg,1,0,1,"A white-breasted nuthatch is perched near a rocky area with a stream, surrounded by trees in winter."
5516,095.Baltimore_Oriole/Baltimore_Oriole_0071_89611.jpg,1,0,1,A brightly colored bird with a yellow and black body is standing on a patio railing by a lakeside area surrounded by trees.
5526,095.Baltimore_Oriole/Baltimore_Oriole_0014_87690.jpg,1,0,1,A vividly colored orange and black bird is perched on a ship's deck with snowy mountains in the background.
5540,095.Baltimore_Oriole/Baltimore_Oriole_0033_88347.jpg,1,0,1,"A yellow bird with dark wings perches on a branch with white flowers, with a blurred, natural background."
5560,095.Baltimore_Oriole/Baltimore_Oriole_0064_89554.jpg,1,0,0,"The image shows a vibrant bird with orange and black plumage walking on a textured surface, with green foliage in the background."
5566,096.Hooded_Oriole/Hooded_Oriole_0050_90629.jpg,1,0,1,A vibrant orange and black bird sits on a branch with a serene lake and sunset in the background.
